article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
557247010,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557247013,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557247014,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557247016,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557247017,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557247018,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557247020,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010016,Solid,22,Yellow,5,Bright,8,Yellow,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557247021,0557247,Petar Sweater,252,Sweater,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
557248001,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248002,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248003,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248004,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248005,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248023,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248025,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,22,Yellow,5,Bright,8,Yellow,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248027,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557248029,0557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
557544005,0557544,MOONSOON Beanie,75,Hat/beanie,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,7530,Accessories,F,Menswear,3,Menswear,28,Men Edition,1019,Accessories,Hat in soft rib-knit cashmere.
557565004,0557565,Zitta Scarf,80,Scarf,Accessories,1010001,All over pattern,33,Dark Orange,5,Bright,3,Orange,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Scarf in an airy, patterned weave with fringes along the sides. Size 150x200 cm."
557599001,0557599,2p Samantha Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557599009,0557599,Chili Brazilian (Acacia) 2pk,286,Underwear bottom,Underwear,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557599011,0557599,2p Samantha Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557599018,0557599,2p Samantha Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557599022,0557599,Samantha 2p Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557599023,0557599,Samantha 2p Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557599025,0557599,Samantha 2p Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557599026,0557599,Samantha 2p Brazilian (Acacia),286,Underwear bottom,Underwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
557651002,0557651,Linn PJ,297,Pyjama set,Nightwear,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,7,Turquoise,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in soft cotton jersey. Long-sleeved top with ribbing at the cuffs and hem. Bottoms with an elasticated drawstring waist and ribbed hems.
557651005,0557651,LINN PJ,297,Pyjama set,Nightwear,1010008,Front print,07,Grey,1,Dusty Light,12,Grey,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in soft cotton jersey. Long-sleeved top with ribbing at the cuffs and hem. Bottoms with an elasticated drawstring waist and ribbed hems.
557793003,0557793,Croco tunic dress frill,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short-sleeved, straight-cut tunic in light sweatshirt fabric with cotton poplin flounces."
557798002,0557798,Broadchurch jacquard,252,Sweater,Garment Upper body,1010022,Jacquard,73,Dark Blue,5,Bright,2,Blue,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft jacquard knit containing some wool. Wide neckline, low dropped shoulders and ribbing around the cuffs and hem."
557908004,0557908,Frame Slim SS,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt woven in a cotton blend with a turn-down collar, French front and rounded hem. Slim Fit with narrow shoulders and a tapered waist for a fitted silhouette."
557908005,0557908,FRAME short sleeve,259,Shirt,Garment Upper body,1010006,Dot,10,White,3,Light,9,White,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt woven in a cotton blend with a turn-down collar, French front and rounded hem. Slim Fit with narrow shoulders and a tapered waist for a fitted silhouette."
557908015,0557908,FRAME short sleeve,259,Shirt,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt woven in a cotton blend with a turn-down collar, French front and rounded hem. Slim Fit with narrow shoulders and a tapered waist for a fitted silhouette."
557908017,0557908,Frame Slim SS,259,Shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,7,Medium,2,Blue,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt woven in a cotton blend with a turn-down collar, French front and rounded hem. Slim Fit with narrow shoulders and a tapered waist for a fitted silhouette."
557908018,0557908,Frame Slim SS,259,Shirt,Garment Upper body,1010006,Dot,93,Dark Green,4,Dark,19,Green,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt woven in a cotton blend with a turn-down collar, French front and rounded hem. Slim Fit with narrow shoulders and a tapered waist for a fitted silhouette."
557908022,0557908,Frame Slim SS,259,Shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt woven in a cotton blend with a turn-down collar, French front and rounded hem. Slim Fit with narrow shoulders and a tapered waist for a fitted silhouette."
557948001,0557948,Swizzle Hood,252,Sweater,Garment Upper body,1010008,Front print,09,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped top in light sweatshirt fabric with an embroidered appliqué on the front. Unlined drawstring hood, short cropped sleeves and cropped raw-edge hem."
557971001,0557971,Fairy top,254,Top,Garment Upper body,1010016,Solid,72,Blue,5,Bright,2,Blue,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,Top in a linen weave with tie-top straps and elastication and a frill trim at the back.
557994003,0557994,Liza 2p padded wireless rio mc,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in microfibre with padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
557994007,0557994,Liza Wireless (Rio) 2pk,306,Bra,Underwear,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in microfibre with padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
557994014,0557994,Liza 2p padded wireless rio mc,306,Bra,Underwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in microfibre with padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
558070008,0558070,Allen,264,Blazer,Garment Upper body,1010004,Check,06,Light Grey,1,Dusty Light,12,Grey,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Slightly longer jacket in a sturdy weave with shawl lapels, welt front pockets, 3/4-length sleeves with gathered seams and a single back vent. Lined."
558178001,0558178,RC DOMINIC LS,255,T-shirt,Garment Upper body,1010014,Placement print,06,Light Grey,1,Dusty Light,12,Grey,8030,EQ H&M Man,F,Menswear,3,Menswear,30,Men Other 2,1001,Unknown,Long-sleeved top in cotton jersey with slits in the sides. Slightly longer at the back.
558183001,0558183,RC WILLOW BOXY TEE,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,8030,EQ H&M Man,F,Menswear,3,Menswear,30,Men Other 2,1001,Unknown,T-shirt in slub cotton jersey.
558246002,0558246,RAIDER tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,08,Dark Grey,4,Dark,-1,Unknown,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with a wide waistband with a concealed key pocket. The polyester content of the tights is recycled.
558282001,0558282,TWIST running jacket,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Running jacket in windproof functional fabric with a high stand-up collar with elasticated drawstring, a zip down the front and long sleeves with elasticated cuffs. Zipped side pockets, a seam at the waist with an elasticated drawstring at the back and reflective details."
558392001,0558392,OL SASHA pump,90,Pumps,Shoes,1010016,Solid,42,Red,5,Bright,18,Red,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Court shoes in satin with rounded toes, imitation leather linings and insoles and rubber soles. Platform 3 cm, covered heels 12.5 cm."
558402004,0558402,MINNY,73,Hair string,Accessories,1010016,Solid,72,Blue,1,Dusty Light,2,Blue,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Elastic hairbands in various colours with silicone on the inside to hold the hair in place. Width 1 cm.
558407001,0558407,FARIN tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Ankle-length yoga tights in fast-drying functional fabric with wide ribbing at the top that holds in and shapes the waist. Concealed key pocket in the waistband and legs with sheer sections.
558407005,0558407,FARIN tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,09,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Ankle-length yoga tights in fast-drying functional fabric with wide ribbing at the top that holds in and shapes the waist. Concealed key pocket in the waistband and legs with sheer sections.
558427001,0558427,Dylan PU,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Leggings in imitation leather with a zip and concealed button at the back.
558428001,0558428,Peggy Biker PU,273,Leggings/Tights,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Leggings in imitation leather with quilted details. High waist with concealed elastication.
558471003,0558471,Osman,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft chunky knit containing some wool with a turtle neck, low dropped shoulders and long sleeves. Ribbing at the cuffs and hem and roll edges."
558493001,0558493,Teddy runner BG,94,Sneakers,Shoes,1010005,Colour blocking,09,Black,4,Dark,5,Black,4327,Sneakers big girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Mesh trainers with imitation leather details, elasticated lacing at the front, decorative text-print trims and a loop at the back. Mesh linings and insoles and rubber soles."
558494002,0558494,Kendal fancy slipon BG,94,Sneakers,Shoes,1010002,Application/3D,42,Red,5,Bright,18,Red,4327,Sneakers big girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Satin trainers with elastic gores in the sides and a decorative, sewn-on knot detail at the front. Canvas linings and insoles and rubber soles."
558499004,0558499,Monday top,259,Shirt,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Straight-cut blouse in a cotton weave with a slight sheen. Concealed zip at the back and long sleeves with a seam at the cuff and sturdy wide flounce.
558512012,0558512,SKINNY Knit 79,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in supersoft, stretch denim with an adjustable elasticated waist, zip fly and button, and narrow hems."
558512014,0558512,SKINNY Knit 79,272,Trousers,Garment Lower body,1010023,Denim,06,Light Grey,1,Dusty Light,12,Grey,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in supersoft, stretch denim with an adjustable elasticated waist, zip fly and button, and narrow hems."
558512015,0558512,Skinny Knit,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in supersoft, stretch denim with an adjustable elasticated waist, zip fly and button, and narrow hems."
558512019,0558512,Skinny Knit,272,Trousers,Garment Lower body,1010023,Denim,06,Light Grey,1,Dusty Light,12,Grey,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in supersoft, stretch denim with an adjustable elasticated waist, zip fly and button, and narrow hems."
558514007,0558514,JOGGER Knit 79,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in stretch, supersoft denim with an elasticated drawstring waist and fake fly with a press-stud. Front and back pockets and tapered legs."
558514010,0558514,JOGGER Knit 79,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in stretch, supersoft denim with an elasticated drawstring waist and fake fly with a press-stud. Front and back pockets and tapered legs."
558514022,0558514,Jogger Knit 79,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in stretch, supersoft denim with an elasticated drawstring waist and fake fly with a press-stud. Front and back pockets and tapered legs."
558514027,0558514,Jogger Knit 79,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in stretch, supersoft denim with an elasticated drawstring waist and fake fly with a press-stud. Front and back pockets and tapered legs."
558524012,0558524,Barolo LS,252,Sweater,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Slightly shorter jersey top with a print motif, gently dropped shoulders and long sleeves."
558524013,0558524,Barolo LS,252,Sweater,Garment Upper body,1010014,Placement print,42,Red,5,Bright,18,Red,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Slightly shorter jersey top with a print motif, gently dropped shoulders and long sleeves."
558622001,0558622,Worthing dress,265,Dress,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Short V-neck dress in a cotton weave with short puff sleeves and buttoned cuffs. Concealed zip in the side and a seam at the waist with a flared skirt. Unlined.
558651002,0558651,Carl low sneaker SB,94,Sneakers,Shoes,1010024,Chambray,19,Greenish Khaki,4,Dark,20,Khaki green,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,
558651007,0558651,Carl Low Sneaker SB,94,Sneakers,Shoes,1010024,Chambray,92,Green,2,Medium Dusty,20,Khaki green,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,
558706002,0558706,Oline leather sandal SG,91,Sandals,Shoes,1010009,Glittering/Metallic,73,Dark Blue,4,Dark,2,Blue,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Suede sandals with two straps at the front with a metal buckle and concealed elastication, and an adjustable heel strap with a hook and loop fastening. Moulded suede insoles and fluted rubber soles."
558746002,0558746,Cay shoe,89,Other shoe,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Derby shoes with elongated toes and lacing at the top. Canvas linings, imitation leather insoles and rubber soles. Heel approx. 2.5 cm."
558787002,0558787,ELLEN BRA,306,Bra,Underwear,1010005,Colour blocking,50,Other Pink,5,Bright,4,Pink,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,"Fully lined sports top in fast-drying functional fabric with a print motif on the front, narrow shoulder straps that cross at the back and an elastic hem."
558907002,0558907,IMAN V 5,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Longer, padded jacket with a stand-up collar, zip down the front, long sleeves with inner ribbing and a ribbed hem. Lined."
558945002,0558945,MOA lace bikini,299,Swimwear set,Swimwear,1010021,Lace,10,White,3,Light,9,White,4320,Young Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"Fully lined bikini with lace. Triangle top with a decorative ring at the front, adjustable ties at the back of the neck and a plastic fastener at the back. Bottoms with decorative rings at the sides."
558953001,0558953,OL STYXX PQ,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots in soft leather with pointed toes and a zip at the back. Satin linings, imitation leather insoles and rubber soles. Kitten heels 5.5 cm."
558953005,0558953,OL STYXX PQ,87,Boots,Shoes,1010016,Solid,43,Dark Red,4,Dark,18,Red,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots in soft leather with pointed toes and a zip at the back. Satin linings, imitation leather insoles and rubber soles. Kitten heels 5.5 cm."
558973007,0558973,Bama jumper,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Jumper in a soft knit with a lightly brushed finish. Dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
558979001,0558979,Ellen shorts,274,Shorts,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Shorts in stretch twill with a zip fly and button, front and back pockets and sewn-in turn-ups at the hems."
558979002,0558979,Ellen shorts,274,Shorts,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Shorts in stretch twill with a zip fly and button, front and back pockets and sewn-in turn-ups at the hems."
558979006,0558979,Ellen shorts,274,Shorts,Garment Lower body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Shorts in stretch twill with a zip fly and button, front and back pockets and sewn-in turn-ups at the hems."
558979007,0558979,Ellen shorts,274,Shorts,Garment Lower body,1010016,Solid,72,Blue,3,Light,2,Blue,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Shorts in stretch twill with a zip fly and button, front and back pockets and sewn-in turn-ups at the hems."
558981003,0558981,Gilda,273,Leggings/Tights,Garment Lower body,1010018,Treatment,72,Blue,2,Medium Dusty,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Leggings in stretch jersey with a denim look. Elasticated waist, fake front pockets and real back pockets."
558981016,0558981,Gilda,273,Leggings/Tights,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Leggings in stretch jersey with a denim look. Elasticated waist, fake front pockets and real back pockets."
558981018,0558981,Gilda,273,Leggings/Tights,Garment Lower body,1010008,Front print,08,Dark Grey,4,Dark,12,Grey,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Leggings in stretch jersey with a denim look. Elasticated waist, fake front pockets and real back pockets."
