article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
764488001,0764488,Anthony 6pk basic short trunks,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, covered elastication at the waist, short legs and a lined front."
764514003,0764514,Mac,265,Dress,Garment Full body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in an airy, patterned viscose weave with an opening and concealed button at the back of the neck, short, gently flared sleeves and smocking at the waist. Unlined."
764536002,0764536,Linn Slim HW Sidetape,272,Trousers,Garment Lower body,1010002,Application/3D,08,Dark Grey,4,Dark,12,Grey,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length jeans in washed, stretch twill with a high waist, zip fly and button, back pockets and skinny legs with stripes down the sides."
764568002,0764568,Rozelina knitted jumper,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,Fitted jumper in a rib-knit viscose blend with a turtle neck and long sleeves.
764624001,0764624,Carola sweater,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Top in soft sweatshirt fabric in a relaxed fit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
764624003,0764624,Carola sweater,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Top in soft sweatshirt fabric in a relaxed fit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
764768004,0764768,Astrid dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short dress in softly draping viscose jersey with a boat neck, short cap sleeves and a smocked seam below the bust."
764801001,0764801,Python Glove,71,Gloves,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Leather gloves with decorative tassels on the top. Soft, fine-knit lining."
764919001,0764919,Banana folded tights,273,Leggings/Tights,Garment Lower body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Leggings in jersey with a soft brushed finish. Wide foldover ribbing at the waist for best fit over the tummy.
764998001,0764998,Bigg pull-on shorts,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Shorts in an airy, patterned viscose weave with pleats at the front for added volume, elastication at the back of the waist, side pockets and wide legs."
765036002,0765036,ALYSSA TEE OL,255,T-shirt,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short, fitted T-shirt in viscose jersey with a cut-out section at the back with ties at the back of the hem."
765080001,0765080,Olive skirt,275,Skirt,Garment Lower body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Calf-length skirt in a rib-knit viscose blend with a high waist, covered elastic waistband and a slit at the back."
765086002,0765086,Cycling Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,Short cycling shorts in stretch jersey with a sheen. Elasticated waist.
765225001,0765225,Willow,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a V-neck and covered buttons at the top. Dropped shoulders, short sleeves with flounced trims and an elasticated seam and detachable tie belt at the waist. Unlined."
765225006,0765225,Willow,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a V-neck and covered buttons at the top. Dropped shoulders, short sleeves with flounced trims and an elasticated seam and detachable tie belt at the waist. Unlined."
765308002,0765308,Taylor shopper,475,Tote bag,Bags,1010016,Solid,09,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Large shopper in imitation leather with two handles and a concealed magnetic fastener at the top. One zipped inner compartment. Size 13x40x40 cm.
765308003,0765308,Taylor shopper,66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Large shopper in imitation leather with two handles and a concealed magnetic fastener at the top. One zipped inner compartment. Size 13x40x40 cm.
765448001,0765448,Courtney body,256,Bodysuit,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted body in ribbed jersey with a sheen. One wide and one narrow shoulder strap, a seam at the waist and press-studs at the crotch."
765502001,0765502,Grey Megan jazz pants,272,Trousers,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,"Trousers in ribbed velour with a high, elasticated waist and flared legs."
765517001,0765517,Heidi jumpsuite,272,Trousers,Garment Lower body,1010009,Glittering/Metallic,09,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Backless jumpsuit in glittery jersey with a deep V-neck and long sleeves. Horizontal strap at the top of the back, a seam at the waist, a concealed zip at the back and straight, wide legs. Lined."
765657003,0765657,Sandy,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jersey trousers with a regular, elasticated waist and straight, wide legs."
765731002,0765731,B Zsa Zsa Pareo,300,Sarong,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Sarong in a viscose weave with ties at the top and a small hole to thread the tie through after winding it around the waist. Flounced trim at the hem.
765739002,0765739,Super Skinny HW Ankle Vanessa,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,3,Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, and super-skinny legs."
765739007,0765739,Super Skinny HW Ankle Vanessa,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, and super-skinny legs."
765773004,0765773,James blouse,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Top in a crêpe weave with adjustable spaghetti shoulder straps.
765773007,0765773,James blouse,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Top in a crêpe weave with adjustable spaghetti shoulder straps.
765984003,0765984,Bristol seamless,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, short-sleeved top in ribbed jersey, designed with the minimum number of seams for a more comfortable fit and increased mobility."
765988001,0765988,Marcel body,256,Bodysuit,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Body in cotton jersey with narrow shoulder straps and press-studs at the crotch.
765994001,0765994,Nelly,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short dress in jersey with a V-neck, spaghetti shoulder straps, a seam at the waist and flared skirt. Lined at the top."
766041001,0766041,Godfather slim PQ chino,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in premium cotton twill with an extended waistband and concealed hook-and-eye fastening. Zip fly, side pockets and welt back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
766153001,0766153,Magnolia,275,Skirt,Garment Lower body,1010001,All over pattern,09,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, pleated skirt in a patterned weave with a high waist with covered elastication. Rounded hem that is shorter at the sides. Unlined."
766194001,0766194,Ariticia jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Playsuit in soft viscose jersey in a double layer at the top with narrow shoulder straps, an elasticated waist and side pockets."
766194002,0766194,Ariticia jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Playsuit in soft viscose jersey in a double layer at the top with narrow shoulder straps, an elasticated waist and side pockets."
766201001,0766201,Penelope,256,Bodysuit,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted body in soft, ribbed jersey. Straight cut and a double layer at the top, spaghetti shoulder straps and a concealed press-studs at the crotch."
766272001,0766272,Caroline lace jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Sleeveless playsuit in an airy cotton weave with embroidery. Frill-trimmed shoulder straps, a V-neck with a tie detail and cut-out section at the front and a concealed zip at the back. Seam at the waist with pleats and diagonal side pockets. Scallop edges at the shoulder straps and hem. Lined."
766324001,0766324,Rae dress,265,Dress,Garment Full body,1010001,All over pattern,22,Yellow,2,Medium Dusty,8,Yellow,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in a patterned weave with a V-neck, long puff sleeves and cuffs with a covered button. Concealed zip at one side, a seam at the waist with pleats and a flared skirt. Lined."
766346001,0766346,Kanta RW Slacks,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,14,Dark Beige,4,Dark,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a regular waist, concealed zip in one side, fake back pockets and tapered legs with slits at the hems."
766346002,0766346,Kanta RW Slacks,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,09,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a regular waist, concealed zip in one side, fake back pockets and tapered legs with slits at the hems."
766346004,0766346,Kanta RW Slacks,273,Leggings/Tights,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a regular waist, concealed zip in one side, fake back pockets and tapered legs with slits at the hems."
766402012,0766402,Laurent slim fit jogger,272,Trousers,Garment Lower body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Ankle-length joggers in woven fabric with an elasticated, drawstring waist, diagonal side pockets and welt back pockets. Legs with creases and sewn-in turn-ups at the hems. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
766435001,0766435,Dorothy,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,Long dress in a crêpe weave with a V-neck front and back and short butterfly sleeves. Elasticated seam with a drawstring at the waist. Lined.
766435010,0766435,Dorothy dress,265,Dress,Garment Full body,1010016,Solid,92,Green,1,Dusty Light,19,Green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,Long dress in a crêpe weave with a V-neck front and back and short butterfly sleeves. Elasticated seam with a drawstring at the waist. Lined.
766440003,0766440,Meg,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short, sleeveless dress in an airy weave with a V-neck at the back and ties at the back of the neck. Pleats at the front and a box pleat at the back. Lined."
766440005,0766440,Meg,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short, sleeveless dress in an airy weave with a V-neck at the back and ties at the back of the neck. Pleats at the front and a box pleat at the back. Lined."
766441001,0766441,Nalle,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Sleeveless, knee-length dress in a sturdy viscose weave with a collar, V-neck and concealed buttons down the front. Flap chest pockets and a seam at the waist with a detachable D-ring belt. Unlined."
766441002,0766441,Nalle,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Sleeveless, knee-length dress in a sturdy viscose weave with a collar, V-neck and concealed buttons down the front. Flap chest pockets and a seam at the waist with a detachable D-ring belt. Unlined."
766453004,0766453,ESSENTIAL EVELYN SS RIB,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Short-sleeved, fitted top in ribbed jersey."
766495005,0766495,Kevin,275,Skirt,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Calf-length skirt in a softly draping weave with a high waist and concealed zip in one side. Unlined.
766654005,0766654,Rio,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Wide dress in airy chiffon crêpe with a frilled collar and V-neck with a drawstring at the top. Wide, raglan balloon sleeves with narrow, buttoned cuffs, and a skirt with gathered tiers ending in a flounce at the hem. Lined."
766708004,0766708,Josefin l/s top,254,Top,Garment Upper body,1010015,Sequin,07,Grey,1,Dusty Light,12,Grey,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Long-sleeved top in soft cotton jersey with plastic studs at the top.
766738001,0766738,September SP wide elastic,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in lace and mesh with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps, a hook-and-eye fastening at the back and a wide elastic hem."
766829001,0766829,Shake,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with a sheen. Pleats at the top, a concealed zip at the back, and side pockets. Unlined."
766829004,0766829,Shake,275,Skirt,Garment Lower body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with a sheen. Pleats at the top, a concealed zip at the back, and side pockets. Unlined."
766944002,0766944,Flirty Hawaii Dog Shirt OL,78,Other accessories,Accessories,1010001,All over pattern,91,Light Green,3,Light,19,Green,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Shirt designed to fit a small dog in a patterned cotton weave with a sheen. Collar, openings for the front legs and a hole for the lead at the back of the neck. Opening underneath with a smart hook and loop fastening that does not attach to fur."
766955001,0766955,PIXI PINNAFORE,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short dungaree dress in soft fabric with adjustable straps with metal fasteners at the front. Lined at the top.
767032001,0767032,Greta,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Straight T-shirt in soft, airy viscose slub jersey with a deep V-neck."
767032005,0767032,Greta,255,T-shirt,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Straight T-shirt in soft, airy viscose slub jersey with a deep V-neck."
767046001,0767046,Burbank pull on skirt,275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Short skirt in an airy, patterned viscose weave with an elasticated waist. Unlined."
767098001,0767098,Galexia tunic dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,Short dress in a crinkled weave with inset lace trims and a small V-neck with ties at the neckline. Seam at the waist and long sleeves with narrow elastication at the cuffs.
767123005,0767123,Niko Fancy 5-p boxer BB,286,Underwear bottom,Underwear,1010016,Solid,92,Green,5,Bright,19,Green,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front."
767225001,0767225,Bianca longsleeve,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft linen jersey with long sleeves and a round neckline with narrow ribbing.
767317001,0767317,Chrissie chicago wireless push,306,Bra,Underwear,1010020,Contrast,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Non-wired push-up bra in lace and mesh with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps that cross at the back and a wide lace trim at the hem. No fasteners.
767377005,0767377,Knot Bitter Swimsuit,57,Swimsuit,Swimwear,1010021,Lace,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Low-cut swimsuit with a cut-out section at the front, lightly padded cups with removable inserts that shape the bust, and narrow adjustable shoulder straps. Lined."
767423004,0767423,Kady Mock Neck Sweater,252,Sweater,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Jumper in a soft knit with a turtle neck and long raglan sleeves.
767436003,0767436,Tiger Top,298,Bikini top,Swimwear,1010017,Stripe,13,Beige,2,Medium Dusty,1,Mole,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bandeau bikini top with padded cups with removable inserts, narrow tie-top shoulder straps, side support and straps that tie at the back."
767436004,0767436,Tiger Top,298,Bikini top,Swimwear,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bandeau bikini top with padded cups with removable inserts, narrow tie-top shoulder straps, side support and straps that tie at the back."
767438001,0767438,Tiger Cheeky Brief,59,Swimwear bottom,Swimwear,1010017,Stripe,13,Beige,2,Medium Dusty,1,Mole,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, narrow sides and cutaway coverage at the back."
767438002,0767438,Tiger Cheeky Brief,59,Swimwear bottom,Swimwear,1010026,Other structure,71,Light Blue,3,Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, narrow sides and cutaway coverage at the back."
767480003,0767480,ED Mia Top,253,Vest top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Sleeveless top in soft, ribbed jersey made from a viscose blend with a slight sheen. Decorative button band down the front."
767571001,0767571,Fiona,264,Blazer,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Long, straight-style waistcoat woven in a viscose blend with notch lapels, buttons down the front, flap chest pockets with a button and patch front pockets. Gently tapered waist. Unlined."
767577011,0767577,Robin 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,72,Blue,1,Dusty Light,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
767577027,0767577,Robin 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,42,Red,7,Medium,18,Red,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
767577038,0767577,Robin 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
767577045,0767577,Robin 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
767579006,0767579,R-NECK LS BASIC FIT FANCY,254,Top,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Top in soft jersey made from a cotton blend with a round neckline and long sleeves. The cotton content of the top is organic.
767655003,0767655,Dahlia Padded Soft Bra,306,Bra,Underwear,1010016,Solid,53,Dark Pink,2,Medium Dusty,13,Brown,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace with removable inserts that shape the bust and provide good support. Adjustable shoulder straps, a hook-and-eye fastening at the back, and a wide lace trim at the hem."
767655005,0767655,Dahlia Padded Soft Bra,306,Bra,Underwear,1010016,Solid,10,White,3,Light,-1,Unknown,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace with removable inserts that shape the bust and provide good support. Adjustable shoulder straps, a hook-and-eye fastening at the back, and a wide lace trim at the hem."
767682002,0767682,Glove Paul Pile,71,Gloves,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Gloves in soft imitation leather with elastication at the cuffs. Soft pile lining.
767799003,0767799,JUST PINK DRESS(1),265,Dress,Garment Full body,1010016,Solid,08,Dark Grey,4,Dark,-1,Unknown,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Sleeveless, calf-length dress in soft jersey made from a cotton blend. High slit in one side."
767799004,0767799,JUST PINK DRESS(1),265,Dress,Garment Full body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Sleeveless, calf-length dress in soft jersey made from a cotton blend. High slit in one side."
767799020,0767799,JUST PINK DRESS(1),265,Dress,Garment Full body,1010016,Solid,33,Dark Orange,5,Bright,3,Orange,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Sleeveless, calf-length dress in soft jersey made from a cotton blend. High slit in one side."
767815001,0767815,EDC Lady HW,272,Trousers,Garment Lower body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"High-waisted suit trousers in softly draping twill with side pockets, a welt back pocket with a button, and wide, straight legs with creases."
767834001,0767834,Strap Top.,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted strappy top in soft organic cotton jersey.
767834002,0767834,Strap Top.,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted strappy top in soft organic cotton jersey.
767862005,0767862,Bob v-neck 2-pack,255,T-shirt,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted T-shirts in soft, stretch organic cotton jersey with a V-neck and straight-cut hem."
767869001,0767869,V-neck Strap Top.,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,V-neck top in soft organic cotton jersey with narrow shoulder straps.
767893001,0767893,Nala polo,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved top in ribbed jersey with a stand-up collar and straight hem.
